_id,text1,affect,posemo,negemo,anx,anger,sad,social,family,friend,health,leisure,death,word_em_count
1072263821354524672,adare bridge look franciscan abbey rare auld time adare adarewalks historicaltoursireland adaremanor jorgenhaogstourguide therareauldtimes colimerick adarecottage adarecottage countylimerick wildatlanticway mywildatlanticway,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1072265016429166597,adare augustinian friary st nicholas church rare auld time adare adarewalks historicaltoursireland adaremanor jorgenhaogstourguide therareauldtimes colimerick adareaugustinianfriary stnicholaschurchadare dunravenmausoleum adarecottage adarecottage,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1308857252082786304,limerick senior football championship semi final adare newcastle west time county champion adare year s semi final defeat limerick gaa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1154762564896796673,mr jp mcmanus owner theadaremanor mr colm hannon adare manor ceo delight announce rydercupeurope take place adare manor ilovelimerick lovelimerick lovinlimerick,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2
1189549036312944640,whatareyoudoe register pa annual sleep thomand park th november special thank main sponsor event adare transpo continue suppo year sossimon closingdoorsonhomelessness adare,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,6
1118180440144252929,picture kay shanahan life amp soul boutique adare resist try stunning coral wrap dress cyro wardrobe great value snip fashion adare limerick,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,5
1043984268706422785,style sunday adare manor stylesunday adaremanor adare pa style sunday sharing image trip adaremanor check wonderful irish landscape architecture amp interior lot light natasha theinteriorsnrd x,0.2,0.2,0.0,0.0,0.0,0.0,0.4,0.2,0.0,0.0,0.0,0.0,5
1370748950630785024,st patrick s day amazing viual tour come date mar time mst local time timezone europe adare date mar time pm adare adarewalks limerick visitwestlimerick howlimerick,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
728643539895083008,adare ireland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1082757081990602754,day daysofwalke adare,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
607190417885523968,adare,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
783708632093425665,adare,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1082005562940891137,day daysofwalke adare,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
990516623051296770,theadaremanor adare,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
785916278334713856,landscape open space ardpatrick adare goinggold limerick,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
886922860496814080,look glorious adare,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
913789906589245440,go adare beauitful spot theadaremanor adare,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1023962643936239616,wandering adare,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
685839320335446016,check fab style show midwestbridalexhibition ul aislingmaher adare,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,3
726402990534447104,beautiful town adare loveireland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
749311108956160001,adare limerick ireland photo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1081315740064583680,day daysofwalke forgot picture today adare,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1146404423016620033,woodlandshouse adare limericksfoodcapital good luck guy looks anaze,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
390058468817661952,irish family vacation adare limerick,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,3
747134503156649989,big delay adare hope like chefwademurphy kerry cavan,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
875104370312048640,hey look thejenntracker adare trackerwedde,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
1046877316805275659,maidykruss adaremanor suit adaremanor adare,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1052856972012208128,speaker good twitter nwe adare sign awhile caroline hrsuite,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1059094509018140672,aaroadwatch heavy tailback adare kerry bypass badly need,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1105392383439634434,ready dunravenarm localexpe adare limerick,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1180890253349064704,know fancy bar glass drop jeer laugh adare fancyjoint,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
610810125159411712,great day training adare menshealthweek,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
722778323571634176,fairy waiting cottage adare limerick painting,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
731557116675248130,ht ahane pts adare pt limerick hurl culkshc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
731568143009779712,ft ahane pts adare limerick hurl culkshc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
886207766632779776,ireland ya godless bastard adare,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
923901064792936448,fine day adare sure colimerick,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1004845426342858752,isdhtweet adare look forward conference tomorrow,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1023939149726920704,little nibble dunravenarm adare love place,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,3
1090559402493517826,cottage flurry snow morning tatchedcottage adare,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
483983685549838336,afternoon tea sunshine woodland today adare sunshine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
647105431467331584,ourladysabbey force today search underwater life adare,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
685871399878160384,check fab style show midwestbridalexhibition ul adare,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,3
722494385510879232,little painting adare limerick park look lena s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
738979167992225792,activity county limerick visitlimerick limerick adare,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
791910091243020288,night s fashionshow adare knitwear irishdesign limerick,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
816954060096028672,strike piece kays isobeladare higginsheidi adare limerick,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
905699711717400576,embarrassed state traffic especially visitor tourist adare limerick castletroy mexpress,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
914965644080238592,long wait theadaremanor adare limerick ireland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
989624289530990593,year wait mute m limerick adare,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1004684506320769024,isdhtweet beautiful day conference workshop adare dentistry,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1033004595608530949,peek boo bombergriff limerickclg luimneachabu ing adare,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1084184609238237185,day daysofwalke get little cold pace get quick adare,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1132625836480323584,cllr adam teskey fg elect adare rathkeale limerick localelection live,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1408773787932409857,traffic hold adare co limerick tailback km south approach,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
645283448660213760,ht ahane adare limerick hurl quaerfinal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
731548787337011200,cmon ahane ahane v adare limerick hurl culkshc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
773571376074588162,traffic ale get repos traffic chaos adare bus break city village,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
941069229146730497,thunder lightning adare thankfully lose power wait taylor s fight limerick boxing,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,3
976053854071554049,giveblood woodlandshouse adare evening help save life,0.25,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,4
979790265828462593,tcl tlc limerick dancing crossroad tcl mountearl adare limerick,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
987741855294029824,adare limerick sunnystroll spre,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1005000361055326208,isdhtweet adare outside dental trade conference day,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1132626493652328449,cllr stephen keary elect fine gael adare rathkeale limerick localelection live,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1132734041663442946,adare rathkeale fill seat limerickcount le limerick,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1148704061404921856,today s office weddingplanning brideandgroom luxuryweddingplanner adare,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1199058574560940033,plenty retail therapy golf fan rydercup golf adare,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1226610917980372992,sunday night pat collins adare co limerick,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1361051505307095040,adare limerick earchive onthisday limerick leader thetweetystone hallspictorialweekly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1402244107678928901,outdoordine backyard adare great spot hooley,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
602552105430360064,ok adare manor limerick afternoon painting,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
622463376460017665,revasspa thank amazing day stillfloate spa limerick adare,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,3
633366736759357440,unconfirmed sighting fabulous red adare today etoadare limerickgoingforgold adaregoingforgold,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
648098586404782080,good wish ahanegaaclub today s quaer final replay v adare hurl limerick gaa,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
685781073826045952,showcasing style fashion today midwest bridal exhibition midwestbridalexhibition adare,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
730503100340047878,friday th lucky save naturesplus sourceoflifegold adare health,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
811160928200826880,perfect gift christmas giveblood adare adaregaa adaretidytown adarevillage,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1052848531713773568,brave man blessedarethouamongstwoman nwbd adare leocountykerry leocountyclare jane leonard useful,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
1145658776697102336,pour floor section today samcofilm expansion adare limerick,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
633034634276798464,meet brian costello local butcher ask suppo adare we d limerickgoingforgold,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3
633039247843401728,john spread word we d vote adare limerickgoingforgold competition,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
641885820123803648,today limerick meteorite hit adare,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
644584753144950784,huge congratulation wade elaine amp team fantastic achievement adare proud,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
645278644298842112,realise pathetic limerick suppoer clapping intercounty player adare ahane championship,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
737553216238325760,today limerick postcard bridge adare,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
738136946094931969,love guest enjoy stay happy customer adare limerick,0.4,0.4,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,5
849885410138488832,find beauty neighbour fence henry morgan wanders limerick adare,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
854430483974950912,congratulation liz ul commission new work draíocht adare rugby limerick,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
909909228596408320,memo self use bruff line limerick ncw tomorrow theploughing adare n aaroadwatch ploughing,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
979699903407579138,love trevor mount earl patrickswell adare neighbour tlc,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,3
1023699485598384131,en un rincón de ireland adare limerick ireland goodbyesummer felizdomingo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1038497660704051200,kilmallock patrickswell adare na piarsaigh action gaelic ground tonight culkshc limerick,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1052849539927834624,braveman blessedarethouamongstwoman adare nwe eamonryan leocountyclare inspirecoachie officeassist ncbanetwork spildotie,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1063433577759760386,couple random november memory adare maumturks cliffsofmoher dinglepeninsula loveireland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1165207561152475136,oakappleadare incredible food wine team ambience adare magical,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
1281712061202956288,discover dublin adare manor promo zero mention limerick,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
392930068659318784,different halloween weekend pa feilenamaighe festival adare staing friday octth,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,2
633030667698348032,wonderful street ambassador ask suppo adare limerickgoingforgold line open noon we d,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2
638753067731677184,prepare foodietown adare beautiful village delicious dining experience tasteadare,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
701120322452516864,manor field community appeal car draw sunday pm village hall adare adarevillage adaregaa adaretidytown teamadare,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
725622560721915904,cover equestrian area advancement competitions clonshire adare limerick today soireland munsterso,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
731924989344153600,pay visit aislingmdesign adare fab piece occasion irishfashionhr stylecloset limerick,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
803336780120408068,dunraven look cozy wedding limerickweddingphotographer adare dunravenarm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
839210170542620677,launch salesiancollege fashionshow fionaglamour glamouragency wednesday woodlandshotel adare knitwear fashion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
890612495076937728,sleepless seattle speechless adare sneak preview extraordinary hotel come nov theadaremanor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
959832349407145985,limerick premier uhc adare mungret st paul s ft gaa limerick hurling,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
997225765749035009,look forward dinner adare tomorrow night let hope night remember familydinner firstforawhile suppolocal adare,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1030447205562441728,limerickabù adare limerickandproud fitzycon aislinncon winner enews super repo,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1034549051482681345,winner en plein air adare competition limerick aistaward culturenight,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1041008830522576896,system royalwedde week away luxuryweddingplanner destinationwedding adare ireland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1052885701124124672,woman wonderful networker maybe time help meninbusiness itisalonelyplace nwedadare adare leocountykerry carlowleo leocorkcity leocountyclare,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2
1114871588212625408,lovely sunny sunday morning stroll adare village limerick daysofwalke filter,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
1444360861209006087,dining see godmother cousin nevilles adare goatsforlife donthavecovid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
632980761361149952,min text vote adare wednesday voting line open noon adaregoingforgold,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
482143760558854145,child collect water broad street adare co limerick c nlireland,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
610730501041717248,awesome pinkbale adare woodland wrapitinpink real cool initiative irishcancersoc,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
633039765445677056,laura amp team suppoe adare we d spot grab week limerickgoingforgold,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
848318540201562116,suit amp boot beautiful adare village limerick dunravenarm style buon menswear shoe lloydandpryce,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
865286773089415168,irish wire product limerick sfc adare na piarsaigh minute gaa limerick,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
867708384639950848,vegan cupcake set happyfoodathome limetreetheatre today adare friday milk market saturday enjoy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
891389538488201216,adare fail impress thank great meal limerick adare food,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
914453016559972352,evening ncwgaa find opponent senior football championship county final drom adare gaa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
979427146019098624,irish wire product limerick sfc adare drom broadford minutes limerick football,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
